,0
21147,24056832
21148,32324143
21149,19225952
21150,17228336
21151,12611827
21152,12839517
21153,21782395
21154,14628288
21155,30639179
21156,28029428
21157,20516758
21158,20554470
21159,16170424
21160,27709980
21161,12421351
21162,17014827
21163,25030803
21164,25672482
21165,11791192
21166,18251625
21167,29406406
21168,16476412
21169,27825609
21170,8561211
21171,21075600
21172,26364648
21173,11032382
21174,18583979
21175,7647789
21176,16130008
21177,19455133
21178,10796672
21179,28034960
21180,17630256
21181,22370993
21182,8938918
21183,22397921
21184,15954201
21185,31461641
21186,3814238
21187,26531332
21188,10908517
21189,16916888
21190,31651721
21191,28259861
21192,22410480
21193,12358157
21194,29191416
21195,2015432
21196,25103718
21197,13943801
21198,23631928
21199,24024944
21200,11009069
21201,2564722
21202,11115326
21203,29236730
21204,22425470
21205,25462893
21206,9278188
21207,18198266
21208,29033432
21209,10908518
21210,22814706
21211,25916421
21212,24214933
21213,23963056
21214,7357059
21215,22778826
21216,27321864
21217,20702070
21218,12870028
21219,6186747
21220,10796447
21221,7347105
21222,28667376
21223,22525159
21224,29870894
21225,30738051
21226,7040476
21227,8009319
21228,29958636
21229,18804960
21230,22256615
21231,29170943
21232,11705718
21233,30852803
21234,25495129
21235,20935407
21236,26724896
21237,18248960
21238,26704217
21239,21186062
21240,24461181
21241,27894892
21242,24888672
21243,17893707
21244,30087491
21245,25998030
21246,16226875
21247,14645025
21248,25449710
21249,21402125
21250,16199012
21251,12777343
21252,10629926
21253,25659606
21254,26970363
21255,17253473
21256,18374542
21257,32141867
21258,21967958
21259,23598060
21260,21731632
21261,21295860
21262,8102552
21263,21560298
21264,29934250
21265,21820670
21266,31080153
21267,15950437
21268,23049832
21269,21275083
21270,29125116
21271,28842124
21272,20219156
21273,14520117
21274,12410061
21275,16950603
21276,27428251
21277,10748599
21278,3237915
21279,30376124
21280,27086212
21281,16229742
21282,10796670
21283,32572118
21284,12729939
21285,25127897
21286,3871312
21287,21521027
21288,17258816
21289,11118809
21290,30471980
21291,18083349
21292,15108175
21293,23351438
21294,24967528
21295,8413760
21296,22963606
21297,30452412
21298,20060911
21299,27881233
21300,15721998
21301,19652121
21302,17601704
21303,20863671
21304,15450681
21305,12814860
21306,24794880
21307,28286284
21308,21114895
21309,24751813
21310,23137171
21311,30187620
21312,19881467
21313,11115332
21314,20398774
21315,22716133
21316,27481817
21317,12109959
21318,25315318
21319,30653088
21320,21643676
21321,18657586
21322,15620386
21323,22809901
21324,18060340
21325,15927798
21326,27270050
21327,22935918
21328,27035157
21329,16791139
21330,29652308
21331,2049484
21332,11304831
21333,28893493
21334,15309045
21335,19765689
21336,25356661
21337,29620694
21338,15168267
21339,17087667
21340,15936511
21341,29995933
21342,21384166
21343,18555050
21344,18694798
21345,17005375
21346,26308966
21347,21095394
21348,9062438
21349,15583953
21350,26250067
21351,30125624
21352,21553311
21353,30016331
21354,21361867
21355,12208181
21356,2870827
21357,20419569
21358,16198088
21359,24176646
21360,17158494
21361,14969737
21362,24882153
21363,26461502
21364,16899231
21365,22310493
21366,15009822
21367,25497440
21368,15211623
21369,24751379
21370,9551498
21371,30589635
21372,26941382
21373,9723148
21374,20307954
21375,23828160
21376,21095198
21377,32060260
21378,23823741
21379,29268811
21380,8927194
21381,28065900
21382,24941246
21383,18579277
21384,28150091
21385,25863100
21386,19393385
21387,22617427
21388,16122832
21389,11803235
21390,24284070
21391,23890736
21392,10705600
21393,22525773
21394,12804394
21395,18046978
21396,19454299
21397,16702973
21398,29317603
21399,26609648
21400,1393335
21401,29985178
21402,18158315
21403,12510597
21404,27872328
21405,30831454
21406,19632297
21407,23953755
21408,21556361
21409,23775144
21410,20195566
21411,25112158
21412,24315783
21413,19666577
21414,7723592
21415,26384369
21416,6829257
21417,26423872
21418,24114425
21419,32503481
21420,30252773
21421,2529949
21422,28668716
21423,29643355
21424,14520337
21425,22156718
21426,17443500
21427,6929648
21428,28818421
21429,19059449
21430,17217233
21431,3326935
21432,29941295
21433,22726408
21434,23997371
21435,18778434
21436,20053537
21437,21115200
21438,31442555
21439,15495131
21440,25684539
21441,21211946
21442,22711522
21443,15696539
21444,22750584
21445,12707935
21446,27888379
21447,15846619
21448,18195713
21449,23033671
21450,29878197
21451,30431288
21452,31914951
21453,18988738
21454,17516763
21455,6129906
21456,19328692
21457,33470392
21458,23768250
21459,19448855
21460,18824063
21461,19345421
21462,19821375
21463,10908499
21464,19528963
21465,12127599
21466,32170143
21467,16893436
21468,25152434
21469,25176260
21470,21693094
21471,28464963
21472,12949850
21473,22941746
21474,30094162
21475,6939005
21476,2861655
21477,31270391
21478,25754081
21479,27801899
21480,23581870
21481,7986767
21482,16476148
21483,22832356
21484,29782958
21485,31446906
21486,18774263
21487,11204347
21488,2649157
21489,24923619
21490,27846841
21491,14584012
21492,11074872
21493,21736948
21494,23460831
21495,25555304
21496,25491609
21497,18449862
21498,30308557
21499,16684679
21500,18683247
21501,16035956
21502,3862143
21503,27712141
21504,29906670
21505,12587188
21506,30071042
21507,32017818
21508,10553733
21509,10441860
21510,24435071
21511,10170292
21512,27745755
21513,10867312
21514,15006489
21515,20361911
21516,24984573
21517,11860666
21518,9674974
21519,15685625
21520,17066476
21521,15567073
21522,31076249
21523,6117182
21524,26282453
21525,21414668
21526,10379621
21527,15939979
21528,22264599
21529,18255229
21530,28400155
21531,11010222
21532,31740674
21533,7443729
21534,25887511
21535,24498354
21536,22277668
21537,17628433
21538,24055246
21539,7953037
21540,20175224
21541,29142189
21542,20439827
21543,1117290
21544,25379456
21545,24414883
21546,20430233
21547,7878602
21548,17919156
21549,8451607
21550,27557994
21551,23932573
21552,26908926
21553,10838063
21554,11121174
21555,11572104
21556,16424823
21557,17054213
21558,9255855
21559,30556739
21560,12799619
21561,30738913
21562,28269178
21563,29188780
21564,16361958
21565,28463241
21566,14702258
21567,18474208
21568,12648733
21569,10796448
21570,8950418
21571,15225838
21572,17641545
21573,20385374
21574,24636783
21575,19142223
21576,25549697
21577,25645869
21578,17636660
21579,30206822
21580,1862161
21581,26492838
21582,28236992
21583,26211447
21584,22797703
21585,20110157
21586,10395213
21587,33309913
21588,19445353
21589,29068609
21590,10349042
21591,8515386
21592,17726000
21593,28139055
21594,22212842
21595,15824744
21596,26946106
21597,22831772
21598,10530637
21599,21641776
21600,10796622
21601,21255265
21602,12837523
21603,12804396
21604,20570494
21605,20189356
21606,25066878
21607,32404964
21608,18537668
21609,21854684
21610,17898419
21611,27889384
21612,27208448
21613,26617216
21614,2282335
21615,18356066
21616,25066223
21617,16716206
21618,15152788
21619,23375624
21620,16034864
21621,22283758
21622,28283557
21623,12226569
21624,30646884
21625,29267940
21626,30976040
21627,27070465
21628,31365048
21629,21659289
21630,15261699
21631,11129313
21632,19189599
21633,16213148
21634,11443516
21635,17504246
21636,16625607
21637,29960812
21638,20202689
21639,27755061
21640,25537115
21641,23069005
21642,24294839
21643,29859859
21644,8206808
21645,25775947
21646,14552507
21647,22048463
21648,22944337
21649,11799337
21650,20452039
21651,25182540
21652,28806194
21653,17113057
21654,22658981
21655,23507356
21656,24603856
21657,23512949
21658,29913381
21659,23527885
21660,9271789
21661,24529610
21662,12660804
21663,16828262
21664,9122370
21665,20596963
21666,24853458
21667,28194003
21668,18695349
21669,8731459
21670,19306847
21671,21914645
21672,32086104
21673,18294818
21674,19160174
21675,23425725
21676,28839342
21677,9234458
21678,26852906
21679,18434199
21680,23599252
21681,28111056
21682,26612293
21683,27044986
21684,16309894
21685,21154340
21686,31624239
21687,10796671
21688,18163386
21689,26544616
21690,8144127
21691,24903304
21692,25458049
21693,30802709
21694,16710682
21695,28093569
21696,12804400
21697,31655452
21698,16508936
21699,18923069
21700,16690229
21701,24443099
21702,23910792
21703,11595393
21704,10378226
21705,20191432
21706,18004730
21707,17267181
21708,10796464
21709,22850437
21710,10450274
21711,31761472
21712,16483362
21713,24321710
21714,26230269
21715,9844955
21716,29227898
21717,17253588
21718,26068888
21719,26809779
21720,24275578
21721,20471108
21722,23027415
21723,24399714
21724,16930949
21725,17055703
21726,3250
21727,23030509
21728,19032710
21729,22000937
21730,29102659
21731,26323598
21732,31780135
21733,9328613
21734,24366718
21735,24972754
21736,22384243
21737,6486281
21738,29473168
21739,25298069
21740,25394379
21741,9396961
21742,2127307
21743,27856235
21744,28882686
21745,12217952
21746,10711914
21747,23214396
21748,15176481
21749,16889588
21750,20615089
21751,17728674
21752,18262617
21753,20529416
21754,18055177
21755,16198200
21756,1995082
21757,15995899
21758,24878170
21759,29730395
21760,22300789
21761,28993710
21762,17055704
21763,32203751
21764,23124177
21765,11317221
21766,16027736
21767,29953737
21768,18347610
21769,17185511
21770,29483346
21771,18056996
21772,7865171
21773,9147495
21774,29036587
21775,3767254
21776,2028204
21777,27211516
21778,16625562
21779,12170462
21780,28073606
21781,21679298
21782,19394958
21783,23818944
21784,18216774
21785,9035996
21786,26954460
21787,23306218
21788,24185461
21789,18056995
21790,29684482
21791,21733244
21792,30285056
21793,26049127
21794,10908478
21795,21739224
21796,17500210
21797,16983646
21798,29160620
21799,2940336
21800,28508933
21801,26710776
21802,24612754
21803,28240266
21804,18552348
21805,9323320
21806,15649548
21807,27701952
21808,21792533
21809,21705196
21810,24119946
21811,26599135
21812,20483173
21813,30381832
21814,25272876
21815,12815735
21816,6754869
21817,21761090
21818,31170448
21819,16644082
21820,7679892
21821,21658228
21822,20339380
21823,23746484
21824,30322282
21825,15846598
21826,26004693
21827,8807664
21828,32340051
21829,16981815
21830,10796442
21831,12723391
21832,26035059
21833,26362736
21834,19562642
21835,16984965
21836,24802307
21837,24691494
21838,14118872
21839,15995901
21840,31302825
21841,1824956
21842,26295386
21843,21440632
21844,22448928
21845,29880882
21846,26799654
21847,15840414
21848,23325325
21849,28035416
21850,19375893
21851,28741387
21852,30439777
21853,7667435
21854,11705709
21855,30585609
21856,31568483
21857,19015632
21858,19369177
21859,8848506
21860,16384692
21861,21755540
21862,16904189
21863,15329302
21864,15885506
21865,15660598
21866,12271800
21867,8585435
21868,26093597
21869,23815887
21870,27527256
21871,23644028
21872,15965969
21873,15642443
21874,5980802
21875,3177804
21876,25731069
21877,10471083
21878,27245499
21879,28092779
21880,18506707
21881,16762023
21882,16164768
21883,23485015
21884,17211055
21885,30901671
21886,18193072
21887,17526059
21888,29724638
21889,10654105
21890,18989458
21891,29471549
21892,10581481
21893,2145341
21894,11911552
21895,26196188
21896,3748456
21897,10331116
21898,22354729
21899,18164902
21900,22267534
21901,22419519
21902,21451436
21903,26051411
21904,21296345
21905,8682495
21906,24092546
21907,28357563
21908,30316483
21909,19402852
21910,12413644
21911,28867194
21912,29957369
21913,26230626
21914,18254078
21915,23459468
21916,14572619
21917,11295379
21918,24846474
21919,22314683
21920,16783572
21921,20147364
21922,26332037
21923,11314570
21924,22220489
21925,25977072
21926,17541886
21927,21048476
21928,27071182
21929,7727626
21930,21151559
21931,31176741
21932,9793317
21933,11424979
21934,29030243
21935,14563387
21936,23341251
21937,23507359
21938,22945197
21939,17680543
21940,15538122
21941,12804499
21942,15881627
21943,22391769
21944,12787856
21945,12497608
21946,19827697
21947,31849325
21948,24012176
21949,21161873
21950,17427209
21951,12372660
21952,28837637
21953,22174026
21954,9150830
21955,23570894
21956,29455339
21957,21397211
21958,17697420
21959,20703629
21960,25248376
21961,10435202
21962,26354045
21963,30288663
21964,22912723
21965,8041225
21966,23586533
21967,19135101
21968,29294133
21969,6703115
21970,7810343
21971,16549361
21972,20653494
21973,19665729
21974,20206786
21975,16930638
21976,25513971
21977,31694669
21978,17031490
21979,22832404
21980,24727203
21981,21134408
